STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;5;20:17:45.726;20:17:45.726;9:28.651;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;568,651;BA009       ;1
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;6;20:27:14.828;20:27:14.828;9:29.102;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;569,102;BA009       ;1
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;7;20:41:59.338;20:41:59.338;14:44.510;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;884,510;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;8;20:51:27.295;20:51:27.295;9:27.957;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;567,957;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;9;21:00:46.694;21:00:46.694;9:19.399;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;559,399;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;10;21:10:06.358;21:10:06.358;9:19.664;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;559,664;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;11;21:19:04.373;21:19:04.373;8:58.015;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;538,015;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;12;21:27:55.190;21:27:55.190;8:50.817;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;530,817;BA009       ;2
7;Jeff;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;13;21:36:48.719;21:36:48.719;8:53.529;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;533,529;BA009       ;2
11;Heye;Caresani;Collin;Aerdenhout;;;IA 39802;Nied;;Marchewicz;Marcel;Schwetzingen;;;ITC10776;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nied;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;1;19:39:16.362;19:39:16.362;9:45.575;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;585,575;12287       ;4
