STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
24;Kolb;1;Kolb;Patrick;Bad Homburg;;;ITC-C16042;DEU;;Matt;Campbell;Stuttgart;;;ITC-C1090587;DEU;;Jaminet;Mathieu;Differdange;;;ITC-C219550;LUX;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);2;13:16:58.586;13:16:58.586;11:51.058;711,058;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;4:05.843;N;215;;45.086;N;225;;1:04.952;N;221;;10.564;N;265;;1:48.862;J;200;;36.087;N;242;;2:29.796;J;226;;20.269;N;266;;29.599;N;;;;N;;N;;N;8:23.403;16;N;0;;28196       ;;2;0;1;0;0;1;2;8:23.403
24;Kolb;4;Kolb;Patrick;Bad Homburg;;;ITC-C16042;DEU;;Matt;Campbell;Stuttgart;;;ITC-C1090587;DEU;;Jaminet;Mathieu;Differdange;;;ITC-C219550;LUX;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);3;13:31:19.324;13:31:19.324;8:56.751;536,751;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.209;J;216;;43.750;J;229;;1:04.354;J;223;;10.476;J;264;;1:51.569;N;195;;44.095;N;212;;2:52.412;N;228;;20.149;J;268;;28.737;J;;;;N;;N;;N;8:23.403;16;N;0;;28196       ;;3;0;1;0;0;2;1;8:23.403
25;Fetz;1;Fetzer;Dennis;Buseck;;;ITC-C24514;DEU;;Ledogar;Come;Pusignan;;;ITC-BICCB195977;FRA;;Kern;Lars;Wiernsheim;;;ITC-B10338;DEU;;Dumas;Romain;;;;ITC-A3434;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);1;13:02:14.835;13:02:14.835;12:50.307;770,307;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:11.616;J;215;;43.964;J;229;;1:03.975;J;227;;10.383;J;260;;1:47.538;J;201;;35.715;J;243;;2:28.249;J;230;;20.034;J;277;;28.833;J;;;;N;;N;;N;12:50.307;42;N;0;;11275       ;;1;0;1;0;0;1;1;12:50.307
27;Van ;4;Van der Linde;Kelvin;Kempten;;;ITC-B03727;DEU;;Mapelli;Marco;Lugano;;;ITC-B317;CHE;;Pepper;Jordan;Bromley;;;ITC-B04582;GBR;;Thiim;Nicki;Anif;;;ITC-C02368;AUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;1;13:13:20.973;13:13:20.973;13:41.058;821,058;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:38.116;J;190;;44.532;J;229;;1:09.698;J;199;;11.039;J;258;;1:53.747;J;202;;36.657;J;242;;2:36.373;J;222;;20.767;J;256;;30.129;J;;;;N;;N;;N;13:41.058;45;N;0;;23166       ;;1;0;1;0;0;1;1;13:41.058
33;Bach;2;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;AUT;;Müller;Sven;Ockenheim;;;ITC-C11220;DEU;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;BEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;13:01:28.734;13:01:28.734;8:21.075;501,075;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.007;N;216;;44.030;N;227;;1:03.918;N;222;;10.540;N;262;;1:47.337;N;202;;35.938;N;241;;2:29.377;N;222;;20.370;N;266;;28.558;N;;;;N;;N;;N;8:15.099;2;N;0;;22213       ;;1;0;1;0;0;1;1;8:15.099
33;Bach;2;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;AUT;;Müller;Sven;Ockenheim;;;ITC-C11220;DEU;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;BEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;13:09:45.550;13:09:45.550;8:16.816;496,816;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.563;N;216;;43.201;N;230;;1:05.068;N;225;;10.468;N;264;;1:46.694;N;204;;35.643;N;243;;2:26.613;J;233;;20.050;J;268;;28.516;J;;;;N;;N;;N;8:15.099;2;N;0;;22213       ;;2;0;1;0;0;1;2;8:15.099
33;Bach;2;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;AUT;;Müller;Sven;Ockenheim;;;ITC-C11220;DEU;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;BEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);3;13:18:03.001;13:18:03.001;8:17.451;497,451;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.519;N;216;;43.361;N;228;;1:03.783;J;224;;10.461;N;264;;1:47.746;N;203;;35.603;J;243;;2:27.101;N;230;;20.167;N;266;;28.710;N;;;;N;;N;;N;8:15.099;2;N;0;;22213       ;;3;0;1;0;0;2;1;8:15.099
33;Bach;2;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;AUT;;Müller;Sven;Ockenheim;;;ITC-C11220;DEU;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;BEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);4;13:26:51.078;13:26:51.078;8:48.077;528,077;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.238;J;216;;43.186;J;230;;1:05.312;N;225;;10.458;J;263;;1:46.652;J;202;;41.949;N;238;;2:49.562;N;220;;20.524;N;264;;30.196;N;;;;N;;N;;N;8:15.099;2;N;0;;22213       ;;4;0;1;0;0;2;2;8:15.099
39;Haas;1;Haase;Christopher;Kulmbach;;;ITC-A10894;DEU;;Mies;Christopher;Düsseldorf;;;ITC-C12667;DEU;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;CHE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;1;12:50:31.361;12:50:31.361;8:21.523;501,523;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.720;N;216;;43.659;N;229;;1:04.203;N;227;;10.413;N;267;;1:48.828;N;203;;35.783;N;243;;2:28.033;N;230;;20.184;N;265;;28.700;N;;;;N;;N;;N;8:16.777;4;N;0;;1068817     ;;1;0;1;0;0;1;1;8:16.777
39;Haas;1;Haase;Christopher;Kulmbach;;;ITC-A10894;DEU;;Mies;Christopher;Düsseldorf;;;ITC-C12667;DEU;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;CHE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;2;13:05:47.579;13:05:47.579;8:16.918;496,918;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.522;J;218;;43.274;J;230;;1:03.664;J;230;;10.373;J;268;;1:46.614;J;204;;35.660;N;244;;2:27.001;J;231;;20.195;N;266;;28.615;J;;;;N;;N;;N;8:16.777;4;N;0;;1068817     ;;2;0;1;0;0;1;2;8:16.777
39;Haas;1;Haase;Christopher;Kulmbach;;;ITC-A10894;DEU;;Mies;Christopher;Düsseldorf;;;ITC-C12667;DEU;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;CHE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;3;13:19:25.669;13:19:25.669;8:23.692;503,692;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.800;N;218;;43.709;N;227;;1:07.133;N;220;;10.511;N;266;;1:47.474;N;203;;35.645;J;244;;2:28.452;N;231;;20.069;J;266;;28.899;N;;;;N;;N;;N;8:16.777;4;N;0;;1068817     ;;3;0;1;0;0;2;1;8:16.777
44;Erik;4;Eriksson;Joel;Tomelilla;;;ITC-A7772;SWE;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;DEU;;Menzel;Nico;Kelberg;;;ITC-C13283;DEU;J;Ragginger;Martin;Wals;;;ITC-BJA1113;AUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SWE ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;13:09:47.003;13:09:47.003;8:16.647;496,647;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.871;N;216;;43.313;N;232;;1:04.780;N;219;;10.541;N;266;;1:46.778;J;205;;35.478;J;244;;2:26.511;J;233;;19.986;J;269;;28.389;J;;;;N;;N;;N;8:14.981;1;N;0;;22213       ;;1;0;1;0;0;1;1;8:14.981
44;Erik;4;Eriksson;Joel;Tomelilla;;;ITC-A7772;SWE;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;DEU;;Menzel;Nico;Kelberg;;;ITC-C13283;DEU;J;Ragginger;Martin;Wals;;;ITC-BJA1113;AUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SWE ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;13:18:03.980;13:18:03.980;8:16.977;496,977;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.800;N;216;;43.093;J;231;;1:03.762;J;219;;10.521;N;265;;1:47.368;N;204;;35.580;N;244;;2:27.157;N;231;;20.113;N;267;;28.583;N;;;;N;;N;;N;8:14.981;1;N;0;;22213       ;;2;0;1;0;0;1;2;8:14.981
44;Erik;4;Eriksson;Joel;Tomelilla;;;ITC-A7772;SWE;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;DEU;;Menzel;Nico;Kelberg;;;ITC-C13283;DEU;J;Ragginger;Martin;Wals;;;ITC-BJA1113;AUT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SWE ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);3;13:26:48.498;13:26:48.498;8:44.518;524,518;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.484;J;216;;43.237;N;231;;1:04.644;N;219;;10.500;J;264;;1:47.205;N;202;;42.155;N;239;;2:46.046;N;224;;20.370;N;256;;29.877;N;;;;N;;N;;N;8:14.981;1;N;0;;22213       ;;3;0;1;0;0;2;1;8:14.981
46;Jäge;1;Jäger;Thomas;Putzbrunn;;;ITC-B10707;DEU;;Bird;Frank;Peterborough;;;ITC-C287640;GBR;;Erhart;Elia;Röttenbach;;;ITC-C10376;DEU;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;1;12:54:36.191;12:54:36.191;8:44.921;524,921;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;42.325;N;216;;46.019;N;242;;1:08.352;N;198;;10.704;N;273;;1:55.852;N;206;;35.314;N;260;;2:37.982;J;230;;19.386;N;280;;28.987;N;;;;N;;N;;N;8:36.976;19;N;0;;22076       ;;1;0;0;0;0;1;1;8:36.976
46;Jäge;1;Jäger;Thomas;Putzbrunn;;;ITC-B10707;DEU;;Bird;Frank;Peterborough;;;ITC-C287640;GBR;;Erhart;Elia;Röttenbach;;;ITC-C10376;DEU;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;2;13:10:41.171;13:10:41.171;16:04.980;964,980;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;8:05.865;N;223;;45.210;N;242;;1:09.089;N;201;;10.603;N;275;;1:52.825;N;208;;35.096;J;260;;2:38.087;N;231;;19.306;J;280;;28.899;J;;;;N;;N;;N;8:36.976;19;N;0;;22076       ;;2;0;0;0;0;1;2;8:36.976
46;Jäge;1;Jäger;Thomas;Putzbrunn;;;ITC-B10707;DEU;;Bird;Frank;Peterborough;;;ITC-C287640;GBR;;Erhart;Elia;Röttenbach;;;ITC-C10376;DEU;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;3;13:27:06.457;13:27:06.457;8:54.088;534,088;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;42.115;J;225;;44.524;J;243;;1:07.107;J;203;;10.518;J;277;;1:51.429;J;207;;43.833;N;213;;2:45.903;N;230;;19.361;N;279;;29.298;N;;;;N;;N;;N;8:36.976;19;N;0;;22076       ;;3;0;0;0;0;2;1;8:36.976
54;Vant;4;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;BEL;;Heinrich;Laurin;Kürnach;;;ITC-C11223;DEU;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;DEU;J;Engelhart;Christian;Starnberg;;;ITC-C11279;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);1;12:55:29.789;12:55:29.789;8:29.276;509,276;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.007;N;215;;44.543;N;230;;1:05.605;N;225;;10.471;N;262;;1:50.182;N;202;;35.966;N;244;;2:31.409;N;220;;20.415;N;267;;28.678;N;;;;N;;N;;N;8:22.100;13;N;0;;498633      ;;1;0;1;0;0;1;1;8:22.100
54;Vant;4;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;BEL;;Heinrich;Laurin;Kürnach;;;ITC-C11223;DEU;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;DEU;J;Engelhart;Christian;Starnberg;;;ITC-C11279;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);2;13:03:55.226;13:03:55.226;8:25.437;505,437;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.656;N;216;;44.128;N;226;;1:05.141;N;223;;10.510;N;262;;1:48.636;N;202;;35.956;J;243;;2:29.817;N;225;;20.201;N;269;;29.392;N;;;;N;;N;;N;8:22.100;13;N;0;;498633      ;;2;0;1;0;0;1;2;8:22.100
54;Vant;4;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;BEL;;Heinrich;Laurin;Kürnach;;;ITC-C11223;DEU;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;DEU;J;Engelhart;Christian;Starnberg;;;ITC-C11279;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);3;13:19:23.622;13:19:23.622;8:26.436;506,436;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.852;N;215;;45.230;N;227;;1:05.792;N;211;;10.767;N;260;;1:48.743;N;203;;35.978;N;245;;2:29.373;J;229;;20.118;J;268;;28.583;J;;;;N;;N;;N;8:22.100;13;N;0;;498633      ;;3;0;1;0;0;2;1;8:22.100
54;Vant;4;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;BEL;;Heinrich;Laurin;Kürnach;;;ITC-C11223;DEU;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;DEU;J;Engelhart;Christian;Starnberg;;;ITC-C11279;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);4;13:28:15.839;13:28:15.839;8:52.217;532,217;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.141;J;216;;44.037;J;231;;1:04.343;J;225;;10.401;J;265;;1:48.148;J;202;;40.969;N;239;;2:54.107;N;220;;20.267;N;268;;28.804;N;;;;N;;N;;N;8:22.100;13;N;0;;498633      ;;4;0;1;0;0;3;1;8:22.100
70;Töng;2;Tönges;Heiko;Bell;;;ITC-C25211;DEU;;Sandtler;Tim;Bochum;;;ITC-C17801;DEU;;Kinoshita;Takayuki;Yokohama, CANgawa;;;ITC-C119569631000;JPN;;Hennerici;Marc;Mayen;;;ITC-C11585;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Toyo Tire with Ring Racing;;Toyota GR Supra GT4;1;12:59:23.693;12:59:23.693;9:54.016;594,016;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;48.421;N;163;;52.356;N;201;;1:16.895;J;176;;12.235;N;235;;2:13.083;N;186;;40.425;N;218;;2:57.101;N;207;;21.151;N;260;;32.349;N;;;;N;;N;;N;9:37.390;31;N;0;;25140       ;;1;0;0;0;0;1;1;9:37.390
70;Töng;2;Tönges;Heiko;Bell;;;ITC-C25211;DEU;;Sandtler;Tim;Bochum;;;ITC-C17801;DEU;;Kinoshita;Takayuki;Yokohama, CANgawa;;;ITC-C119569631000;JPN;;Hennerici;Marc;Mayen;;;ITC-C11585;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Toyo Tire with Ring Racing;;Toyota GR Supra GT4;2;13:09:01.994;13:09:01.994;9:38.301;578,301;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.429;J;177;;49.831;J;210;;1:17.806;N;185;;11.594;J;251;;2:06.855;J;187;;39.629;J;227;;2:53.985;J;208;;21.033;J;263;;32.139;J;;;;N;;N;;N;9:37.390;31;N;0;;25140       ;;2;0;0;0;0;1;2;9:37.390
71;Güld;3;Gülden;Andreas;Reifferscheid;;;ITC-C10635;DEU;;Arnold;Lance David;Mülheim an der Ruhr;;;ITC-C30426;DEU;;Tischner;Michael;Marl;;;ITC-C10229;DEU;;Kinoshita;Takayuki;Yokohama, CANgawa;;;ITC-C119569631000;JPN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Toyo Tire with Ring Racing;;Toyota GR Supra GT4 EVO 2023;1;13:01:09.454;13:01:09.454;10:04.339;604,339;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;47.780;N;193;;49.604;J;217;;1:18.312;J;182;;12.025;N;241;;2:13.854;N;181;;42.044;N;214;;3:05.275;N;196;;22.150;N;250;;33.295;N;;;;N;;N;;N;9:50.457;32;N;0;;25140       ;;1;0;0;0;0;1;1;9:50.457
71;Güld;3;Gülden;Andreas;Reifferscheid;;;ITC-C10635;DEU;;Arnold;Lance David;Mülheim an der Ruhr;;;ITC-C30426;DEU;;Tischner;Michael;Marl;;;ITC-C10229;DEU;;Kinoshita;Takayuki;Yokohama, CANgawa;;;ITC-C119569631000;JPN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Toyo Tire with Ring Racing;;Toyota GR Supra GT4 EVO 2023;2;13:11:01.223;13:11:01.223;9:51.769;591,769;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;46.064;J;180;;49.944;N;215;;1:19.284;N;179;;11.922;J;244;;2:07.418;J;185;;41.327;J;225;;3:01.707;J;199;;21.621;J;256;;32.482;J;;;;N;;N;;N;9:50.457;32;N;0;;25140       ;;2;0;0;0;0;1;2;9:50.457
76;Brod;3;Brodmerkel;Stephan;Waldesch;;;ITC-C14548;DEU;;Schöll;Constantin;Wien;;;ITC-B2427;AUT;;Still;Hendrik;Kempenich;;;ITC-C19024;DEU;;Hill;Phil;Mülheim;;;ITC-C28105;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Teichmann Racing;;Toyota GR Supra GT4 EVO 2023;1;12:57:46.482;12:57:46.482;9:16.744;556,744;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.311;J;204;;47.910;N;219;;1:12.062;N;195;;11.359;N;252;;2:01.551;N;188;;38.625;J;234;;2:48.446;J;211;;20.850;J;263;;30.630;J;;;;N;;N;;N;9:15.293;23;N;0;;BA025       ;;1;0;0;0;0;1;1;9:15.293
76;Brod;3;Brodmerkel;Stephan;Waldesch;;;ITC-C14548;DEU;;Schöll;Constantin;Wien;;;ITC-B2427;AUT;;Still;Hendrik;Kempenich;;;ITC-C19024;DEU;;Hill;Phil;Mülheim;;;ITC-C28105;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Teichmann Racing;;Toyota GR Supra GT4 EVO 2023;2;13:30:37.502;13:30:37.502;9:37.370;577,370;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.631;N;203;;47.811;J;221;;1:11.861;J;195;;11.339;J;252;;2:00.420;J;186;;44.731;N;220;;3:03.480;N;211;;20.995;N;261;;31.102;N;;;;N;;N;;N;9:15.293;23;N;0;;BA025       ;;2;0;0;0;0;1;2;9:15.293
78;Duma;4;Dumarey;Guido;Deurle;;;ITC-B901338;BEL;;Sokolovskiy;Yevgen;Düsseldorf;;;ITC-B19729;Ukra;;Hess;Michael;Kreuzgau;;;ITC-C12396;DEU;;Adams;Rudi;Nohn;;;ITC-C14347;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;PROsport-Racing;;Aston Martin Vantage AMR GT4;1;12:57:06.258;12:57:06.258;9:20.131;560,131;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.422;J;200;;48.747;J;219;;1:12.645;J;191;;11.513;N;250;;2:01.427;N;189;;38.919;J;229;;2:48.375;N;209;;21.235;N;258;;31.848;N;;;;N;;N;;N;9:17.892;24;N;0;;11132       ;;1;0;0;0;0;1;1;9:17.892
78;Duma;4;Dumarey;Guido;Deurle;;;ITC-B901338;BEL;;Sokolovskiy;Yevgen;Düsseldorf;;;ITC-B19729;Ukra;;Hess;Michael;Kreuzgau;;;ITC-C12396;DEU;;Adams;Rudi;Nohn;;;ITC-C14347;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;PROsport-Racing;;Aston Martin Vantage AMR GT4;2;13:11:30.893;13:11:30.893;14:24.635;864,635;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;5:50.236;N;201;;49.921;N;213;;1:13.085;N;190;;11.494;J;250;;2:00.975;J;187;;39.234;N;227;;2:47.641;J;213;;21.113;J;258;;30.936;J;;;;N;;N;;N;9:17.892;24;N;0;;11132       ;;2;0;0;0;0;1;2;9:17.892
79;Duma;2;Dumarey;Guillaume;Deurle;;;ITC-C901956;BEL;;Mies;Alexander;Velbert;;;ITC-C33235;DEU;;Patzelt;Andreas;Troisdorf;;;ITC-C30850;DEU;;Sasse;Hugo;Aschersleben;;;ITC-C12136;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL ;PROsport-Racing;;Aston Martin Vantage AMR GT4;1;13:04:52.743;13:04:52.743;12:46.992;766,992;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;4:24.092;J;208;;48.206;J;220;;1:10.708;J;199;;11.224;J;249;;1:59.251;J;189;;38.372;J;231;;2:43.891;J;215;;20.903;J;262;;30.345;J;;;;N;;N;;N;12:46.992;41;N;0;;11132       ;;1;0;0;0;0;1;1;12:46.992
