STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
25;Fetz;1;Fetzer;Dennis;Buseck;;;ITC-C24514;Deut;;Ledogar;Come;Pusignan;;;ITC-BICCB195977;Fran;;Kern;Lars;Wiernsheim;;;ITC-B10338;Deut;;Dumas;Romain;;;;ITC-A3434;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);4;14:23:12.289;14:23:12.289;8:26.592;506,592;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.995;J;216;;45.057;N;229;;1:11.366;N;228;;10.325;J;266;;1:46.815;J;205;;35.586;N;244;;2:26.492;J;231;;19.995;J;270;;29.961;N;;;;N;;N;;N;8:15.156;30;N;0;;11275       ;;4;0;1;0;0;3;1;8:15.156
25;Fetz;2;Fetzer;Dennis;Buseck;;;ITC-C24514;Deut;;Ledogar;Come;Pusignan;;;ITC-BICCB195977;Fran;;Kern;Lars;Wiernsheim;;;ITC-B10338;Deut;;Dumas;Romain;;;;ITC-A3434;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);5;14:37:29.300;14:37:29.300;8:49.418;529,418;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.539;N;214;;43.433;N;231;;1:04.436;N;218;;10.631;N;259;;2:10.386;N;204;;35.732;N;242;;2:28.348;N;230;;20.166;N;266;;34.747;N;;;;N;;N;;N;8:15.156;30;N;0;;11275       ;;5;0;1;0;0;3;2;8:15.156
27;Van ;1;Van der Linde;Kelvin;Kempten;;;ITC-B03727;Deut;;Mapelli;Marco;Lugano;;;ITC-B317;Schw;;Pepper;Jordan;Bromley;;;ITC-B04582;Groß;;Thiim;Nicki;Anif;;;ITC-C02368;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;1;14:07:02.088;14:07:02.088;8:13.696;493,696;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.433;J;219;;42.718;J;231;;1:03.028;J;197;;10.277;J;268;;1:46.375;J;206;;35.972;J;214;;2:26.216;J;228;;20.110;J;230;;28.567;J;;;;N;;N;;N;8:13.696;5;N;0;;23166       ;;1;0;1;0;0;1;1;8:13.696
27;Van ;3;Van der Linde;Kelvin;Kempten;;;ITC-B03727;Deut;;Mapelli;Marco;Lugano;;;ITC-B317;Schw;;Pepper;Jordan;Bromley;;;ITC-B04582;Groß;;Thiim;Nicki;Anif;;;ITC-C02368;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;2;14:23:11.641;14:23:11.641;8:32.592;512,592;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.116;N;216;;43.854;N;231;;1:12.248;N;187;;10.471;N;227;;1:46.557;N;;;36.279;N;264;;2:28.866;N;222;;20.241;N;234;;30.960;N;;;;N;;N;;N;8:13.696;5;N;0;;23166       ;;2;0;1;0;0;1;2;8:13.696
27;Van ;2;Van der Linde;Kelvin;Kempten;;;ITC-B03727;Deut;;Mapelli;Marco;Lugano;;;ITC-B317;Schw;;Pepper;Jordan;Bromley;;;ITC-B04582;Groß;;Thiim;Nicki;Anif;;;ITC-C02368;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;3;14:37:39.694;14:37:39.694;8:48.620;528,620;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.590;N;217;;43.136;N;233;;1:04.708;N;189;;10.558;N;264;;2:11.499;N;205;;36.480;N;246;;2:31.172;N;226;;20.386;N;256;;29.091;N;;;;N;;N;;N;8:13.696;5;N;0;;23166       ;;3;0;1;0;0;2;1;8:13.696
28;Duma;4;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;1;13:41:01.812;13:41:01.812;8:26.548;506,548;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.936;N;220;;43.632;N;230;;1:04.928;N;171;;11.617;N;255;;1:47.423;N;205;;35.181;J;246;;2:31.630;N;223;;19.986;N;273;;30.215;N;;;;N;;N;;N;8:13.615;14;N;0;;11132       ;;1;0;0;1;0;1;1;8:13.615
28;Duma;4;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;2;13:49:17.308;13:49:17.308;8:15.496;495,496;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.344;J;219;;43.329;N;236;;1:03.632;J;225;;10.332;J;267;;1:46.319;J;205;;35.240;N;246;;2:27.394;N;231;;20.118;N;266;;28.788;N;;;;N;;N;;N;8:13.615;14;N;0;;11132       ;;2;0;0;1;0;1;2;8:13.615
28;Duma;1;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;3;14:23:30.034;14:23:30.034;8:44.232;524,232;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.669;N;215;;45.709;N;230;;1:16.174;N;212;;10.678;N;261;;1:52.290;N;203;;36.359;N;246;;2:31.097;N;228;;20.138;N;267;;29.118;N;;;;N;;N;;N;8:13.615;14;N;0;;11132       ;;3;0;0;1;0;1;3;8:13.615
28;Duma;1;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;4;14:32:10.430;14:32:10.430;8:40.396;520,396;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.599;N;217;;44.695;N;231;;1:08.344;N;218;;10.573;N;262;;1:56.089;N;201;;36.273;N;244;;2:33.719;N;226;;20.110;N;271;;28.994;N;;;;N;;N;;N;8:13.615;14;N;0;;11132       ;;4;0;0;1;0;2;1;8:13.615
28;Duma;3;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;5;14:51:10.532;14:51:10.532;8:21.628;501,628;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.936;N;219;;42.698;J;231;;1:07.808;N;199;;11.003;N;259;;1:48.728;N;203;;35.346;N;245;;2:27.270;J;236;;19.601;J;275;;28.238;J;;;;N;;N;;N;8:13.615;14;N;0;;11132       ;;5;0;0;1;0;2;2;8:13.615
30;Bamb;2;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;1;14:09:32.318;14:09:32.318;8:14.243;494,243;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.948;N;220;;43.553;N;233;;1:04.011;J;230;;10.206;J;269;;1:45.602;J;205;;35.291;J;246;;2:26.498;J;231;;19.942;J;270;;28.192;J;;;;N;;N;;N;8:13.247;7;N;0;;12230       ;;1;0;1;0;0;1;1;8:13.247
30;Bamb;2;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;2;14:25:37.856;14:25:37.856;9:02.083;542,083;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.925;J;222;;42.580;J;233;;1:14.926;N;230;;10.212;N;268;;1:46.670;N;207;;35.345;N;245;;2:27.718;N;231;;29.662;N;58;;54.045;N;;;;N;;N;;N;8:13.247;7;N;0;;12230       ;;2;0;1;0;0;1;2;8:13.247
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;14:01:11.770;14:01:11.770;8:42.229;522,229;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.283;N;211;;45.399;N;228;;1:10.135;N;219;;10.465;N;270;;1:53.190;N;200;;36.113;N;241;;2:33.977;N;228;;20.404;N;263;;29.263;N;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;1;0;1;0;0;1;1;8:14.655
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;14:09:27.663;14:09:27.663;8:15.893;495,893;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.195;N;213;;43.295;N;229;;1:03.470;N;224;;10.491;N;264;;1:46.199;N;202;;35.675;N;242;;2:26.649;J;230;;20.286;N;265;;28.633;N;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;2;0;1;0;0;1;2;8:14.655
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);3;14:17:47.498;14:17:47.498;8:19.835;499,835;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.016;N;216;;43.689;N;228;;1:03.632;N;225;;10.415;J;265;;1:46.135;J;201;;35.616;J;240;;2:30.412;N;228;;20.096;J;268;;28.824;N;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;3;0;1;0;0;1;3;8:14.655
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);4;14:34:55.426;14:34:55.426;17:07.928;1027,928;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;9:09.299;N;213;;43.588;N;227;;1:03.484;N;226;;10.460;N;264;;2:09.172;N;201;;35.791;N;242;;2:27.283;N;230;;20.250;N;265;;28.601;J;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;4;0;1;0;0;1;4;8:14.655
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);5;14:43:33.331;14:43:33.331;8:37.905;517,905;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.634;N;218;;43.383;N;226;;1:03.386;J;226;;10.447;N;264;;2:08.059;N;204;;36.126;N;240;;2:26.975;N;231;;20.228;N;264;;28.667;N;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;5;0;1;0;0;2;1;8:14.655
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);6;14:51:53.535;14:51:53.535;8:20.204;500,204;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.585;J;216;;43.172;J;230;;1:04.911;N;225;;10.438;N;266;;1:48.086;N;203;;36.004;N;243;;2:28.176;N;231;;20.183;N;266;;28.649;N;;;;N;;N;;N;8:14.655;17;N;0;;22213       ;;6;0;1;0;0;2;2;8:14.655
39;Haas;2;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;1;14:05:30.962;14:05:30.962;8:18.550;498,550;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.007;N;217;;42.919;N;229;;1:05.227;N;227;;10.441;N;265;;1:46.622;N;203;;35.592;N;244;;2:27.854;N;232;;20.193;N;264;;28.695;N;;;;N;;N;;N;8:14.777;25;N;0;;1068817     ;;1;0;1;0;0;1;1;8:14.777
39;Haas;2;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;2;14:13:50.186;14:13:50.186;8:19.224;499,224;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.486;N;217;;42.891;J;232;;1:05.663;N;227;;10.288;J;267;;1:46.380;J;204;;35.506;J;244;;2:29.600;N;231;;19.959;J;269;;28.451;J;;;;N;;N;;N;8:14.777;25;N;0;;1068817     ;;2;0;1;0;0;1;2;8:14.777
39;Haas;3;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;3;14:28:57.864;14:28:57.864;9:00.765;540,765;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.162;N;216;;43.271;N;231;;1:12.688;N;224;;10.420;N;268;;1:47.112;N;204;;35.531;N;244;;2:27.594;J;230;;28.742;N;52;;54.245;N;;;;N;;N;;N;8:14.777;25;N;0;;1068817     ;;3;0;1;0;0;2;1;8:14.777
39;Haas;1;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;4;14:43:01.735;14:43:01.735;8:51.663;531,663;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.446;N;219;;43.770;N;230;;1:04.902;N;201;;11.006;N;261;;2:18.441;N;205;;35.552;N;245;;2:27.999;N;233;;20.047;N;266;;28.500;N;;;;N;;N;;N;8:14.777;25;N;0;;1068817     ;;4;0;1;0;0;3;1;8:14.777
39;Haas;1;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;5;14:51:28.746;14:51:28.746;8:27.011;507,011;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.294;J;219;;43.426;N;231;;1:03.414;J;227;;10.343;N;271;;1:57.066;N;200;;35.596;N;244;;2:28.121;N;233;;20.006;N;266;;28.745;N;;;;N;;N;;N;8:14.777;25;N;0;;1068817     ;;5;0;1;0;0;4;1;8:14.777
40;Sche;3;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;1;13:41:02.049;13:41:02.049;8:22.457;502,457;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.765;N;215;;45.033;N;229;;1:05.423;N;209;;10.774;N;263;;1:46.909;J;203;;35.537;N;246;;2:27.082;N;232;;19.909;J;271;;29.025;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;1;0;1;0;0;1;1;8:15.876
40;Sche;3;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;2;13:49:22.576;13:49:22.576;8:20.527;500,527;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.521;N;216;;44.452;N;231;;1:04.875;N;208;;10.623;N;272;;1:47.520;N;203;;35.314;J;246;;2:27.385;N;233;;20.067;N;266;;28.770;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;2;0;1;0;0;1;2;8:15.876
40;Sche;3;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;3;13:57:46.417;13:57:46.417;8:23.841;503,841;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.666;J;216;;43.525;N;231;;1:05.351;N;226;;10.344;J;271;;1:47.049;N;202;;35.548;N;246;;2:29.885;N;230;;20.107;N;268;;31.366;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;3;0;1;0;0;1;3;8:15.876
40;Sche;1;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;4;14:13:01.620;14:13:01.620;8:24.131;504,131;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.703;N;216;;43.457;N;229;;1:04.668;N;217;;10.554;N;269;;1:49.235;N;203;;35.761;N;244;;2:29.986;N;231;;20.081;N;266;;28.686;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;4;0;1;0;0;1;4;8:15.876
40;Sche;1;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;5;14:21:36.768;14:21:36.768;8:35.148;515,148;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.847;N;217;;43.106;N;232;;1:16.019;N;213;;10.653;N;268;;1:49.618;N;204;;35.897;N;246;;2:29.987;N;229;;20.160;N;266;;28.861;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;5;0;1;0;0;2;1;8:15.876
40;Sche;2;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;6;14:44:07.652;14:44:07.652;8:34.723;514,723;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.947;N;216;;43.519;N;229;;1:04.753;N;220;;10.582;N;268;;1:59.912;N;205;;36.119;N;245;;2:28.649;N;226;;20.279;N;264;;28.963;N;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;6;0;1;0;0;2;2;8:15.876
40;Sche;2;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;7;14:52:24.432;14:52:24.432;8:16.780;496,780;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.811;N;217;;43.062;J;231;;1:03.971;J;224;;10.415;N;269;;1:47.175;N;205;;35.617;N;245;;2:27.068;J;231;;20.028;N;268;;28.633;J;;;;N;;N;;N;8:15.876;22;N;0;;26780       ;;7;0;1;0;0;3;1;8:15.876
44;Erik;3;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;14:06:56.920;14:06:56.920;8:17.431;497,431;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.588;N;215;;42.918;J;228;;1:03.590;N;225;;10.397;J;267;;1:50.248;N;203;;35.508;J;244;;2:25.576;J;233;;20.052;N;269;;28.554;J;;;;N;;N;;N;8:14.380;28;N;0;;22213       ;;1;0;1;0;0;1;1;8:14.380
