STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
30;Bamb;2;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;2;19:44:49.560;19:44:49.560;8:15.963;495,963;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;39.890;J;220;;42.365;N;233;;1:03.308;N;232;;10.168;N;270;;1:46.451;N;205;;35.550;N;246;;2:29.106;N;229;;20.052;N;269;;29.073;N;;;;N;;N;;N;8:09.979;4;N;0;;12230       ;;2;0;1;0;0;1;2;8:09.979
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;19:38:16.223;19:38:16.223;8:12.752;492,752;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.099;J;215;;42.679;N;228;;1:03.193;N;228;;10.342;J;265;;1:46.053;N;203;;35.635;N;240;;2:25.920;N;232;;20.235;N;265;;28.596;J;;;;N;;N;;N;8:11.976;14;N;0;;22213       ;;1;0;1;0;0;1;1;8:11.976
33;Bach;1;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;19:46:28.822;19:46:28.822;8:12.599;492,599;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.202;N;215;;42.670;J;228;;1:03.160;J;227;;10.378;N;264;;1:45.812;J;203;;35.548;J;240;;2:25.520;J;232;;20.229;J;264;;29.080;N;;;;N;;N;;N;8:11.976;14;N;0;;22213       ;;2;0;1;0;0;1;2;8:11.976
39;Haas;2;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;1;19:36:14.791;19:36:14.791;8:13.910;493,910;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.449;N;215;;42.692;N;230;;1:03.351;N;229;;10.319;N;270;;1:46.103;J;203;;35.566;N;243;;2:26.715;N;232;;20.117;J;265;;28.598;N;;;;N;;N;;N;8:12.793;16;N;0;;1068817     ;;1;0;1;0;0;1;1;8:12.793
39;Haas;2;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;2;19:44:27.792;19:44:27.792;8:13.001;493,001;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.047;J;217;;42.666;J;230;;1:03.195;J;230;;10.290;J;270;;1:46.299;N;205;;35.538;J;244;;2:26.376;J;232;;20.129;N;265;;28.461;J;;;;N;;N;;N;8:12.793;16;N;0;;1068817     ;;2;0;1;0;0;1;2;8:12.793
44;Erik;3;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;19:38:26.289;19:38:26.289;8:11.211;491,211;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.016;J;214;;42.759;J;227;;1:03.069;J;228;;10.322;J;266;;1:45.714;N;204;;35.482;N;242;;2:25.206;J;232;;20.118;J;266;;28.525;J;;;;N;;N;;N;8:10.983;6;N;0;;22213       ;;1;0;1;0;0;1;1;8:10.983
44;Erik;3;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;19:46:39.845;19:46:39.845;8:13.556;493,556;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.182;N;215;;42.826;N;229;;1:03.083;N;225;;10.408;N;267;;1:45.557;J;203;;35.411;J;243;;2:26.892;N;229;;20.230;N;266;;28.967;N;;;;N;;N;;N;8:10.983;6;N;0;;22213       ;;2;0;1;0;0;1;2;8:10.983
72;Harp;1;Harper;Daniel;Belfast;;;ITC-B233042;Groß;;Hesse;Max;Wernau;;;ITC-B10944;Deut;;Verhagen;Neil;Mooresville, NC;;;ITC-BD3956-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;1;19:40:16.021;19:40:16.021;8:13.384;493,384;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.486;J;216;;42.676;J;229;;1:03.263;N;232;;10.224;J;267;;1:46.408;N;202;;35.772;N;242;;2:25.921;J;232;;20.152;J;266;;28.482;J;;;;N;;N;;N;8:12.972;17;N;0;;16044       ;;1;0;1;0;0;1;1;8:12.972
72;Harp;1;Harper;Daniel;Belfast;;;ITC-B233042;Groß;;Hesse;Max;Wernau;;;ITC-B10944;Deut;;Verhagen;Neil;Mooresville, NC;;;ITC-BD3956-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;2;19:48:29.673;19:48:29.673;8:13.652;493,652;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.540;N;215;;42.987;N;230;;1:03.178;J;231;;10.239;N;266;;1:46.211;J;202;;35.642;J;243;;2:26.177;N;233;;20.158;N;265;;28.520;N;;;;N;;N;;N;8:12.972;17;N;0;;16044       ;;2;0;1;0;0;1;2;8:12.972
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;19:38:00.704;19:38:00.704;8:11.921;491,921;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.228;J;218;;42.556;J;231;;1:03.201;N;233;;10.195;J;268;;1:45.885;J;202;;35.542;J;243;;2:25.739;J;233;;20.101;N;267;;28.474;N;;;;N;;N;;N;8:11.890;11;N;0;;15653       ;;1;0;1;0;0;1;1;8:11.890
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;19:46:13.335;19:46:13.335;8:12.631;492,631;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.343;N;217;;42.783;N;230;;1:03.181;J;232;;10.239;N;265;;1:46.114;N;202;;35.578;N;243;;2:25.829;N;233;;20.094;J;266;;28.470;J;;;;N;;N;;N;8:11.890;11;N;0;;15653       ;;2;0;1;0;0;1;2;8:11.890
100;Walk;3;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;19:39:10.253;19:39:10.253;8:19.656;499,656;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.439;N;213;;43.066;J;225;;1:04.531;N;226;;10.458;N;265;;1:46.792;N;200;;36.493;N;236;;2:27.322;N;229;;20.535;J;260;;29.020;N;;;;N;;N;;N;8:17.173;19;N;0;;10417       ;;1;0;0;1;0;1;1;8:17.173
100;Walk;3;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;19:47:27.550;19:47:27.550;8:17.297;497,297;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.726;J;213;;43.156;N;226;;1:03.887;J;227;;10.450;J;265;;1:46.478;J;201;;36.215;J;236;;2:26.833;J;229;;20.569;N;259;;28.983;J;;;;N;;N;;N;8:17.173;19;N;0;;10417       ;;2;0;0;1;0;1;2;8:17.173
