INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER1_SPONSORLIZENZ;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER2_SPONSORLIZENZ;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER3_SPONSORLIZENZ;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER4_SPONSORLIZENZ;FAHRER4_RUNDEN;FAHRER4_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0023;16;Gier;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Giermaziak;Jakub;Zaniemysl;;B,C0001 (PL);POL;J;;6;30:17:05.560;Schramm;Kim Luis;Wümbach;;ITC-C1107186;DEU;J;;3;42:46.533;Beretta;Michele;Milano;;INT B 347027;ITA;J;;3;40:40.791;Winkelhock;Markus;Zdimerice;;ITC-C1049643;DEU;J;;;00.000;;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;23;21;04.746;+00.217;23;04.746;+00.217;21;8:19.517;8:19.517;N;04.746;00.217;;;21:25:02;7769;21:25:02;182.898;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;100.96 ;8:52.497;12;0;;0;;;;;8:19.517;            ;Audi                          ;2;;;0;0;1;0;
0024;18;Olse;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Olsen;Dennis;SPerrbotn;;ITB 33349;NOR;J;;3;29:03:54.595;Bamber;Earl;Nashville;;Int A 051713X;USA;J;;3;43:25.872;Tandy;Nick;Bedford;;ITB 160875;GBR;J;;9;1:40:11.616;;;;;;;;;;00.000;    ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);24;22;04.802;+00.056;24;04.802;+00.056;24;8:19.573;8:19.573;N;04.802;00.056;;;12:58:07;3932;12:58:07;182.878;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;100.97 ;8:54.612;15;0;;0;;;;;8:19.573;            ;Porsche                       ;3;;;0;0;1;0;
0025;24;Kolb;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kolb;Patrick;Bad Homburg;;ITC-C1134414;DEU;;;6;30:18:15.265;Drudi;Mattia;Dogana;;349;ITA;J;;;00.000;Mies;Christopher;Erkrath;;ITC-C1112672;DEU;J;;;00.000;Niederhauser;Patric;Kehrsatz;;IT-B1358;CHE;J;;3;48:02.985;;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;25;23;05.059;+00.257;25;05.059;+00.257;22;8:19.830;8:19.830;N;05.059;00.257;;;23:13:18;21033;23:13:18;182.784;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.02 ;8:29.969;12;0;;0;;;;;8:19.830;Lionspeed by;Audi                          ;4;;;0;0;1;0;
0026;33;Evan;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Evans;Jaxon;London;;INT B 191570X;DEU;J;;6;29:48:46.798;Müller;Sven;Ockenheim;;ITC-C1101148;DEU;J;;;00.000;Pilet;Patrick;Noisy le Roi;;ICCB 54892;FRA;J;;6;1:09:01.728;Seefried;Marco;Wildschönau;;INT-B JA 2209;AUT;J;;;00.000;    ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);26;24;05.195;+00.136;26;05.195;+00.136;24;8:19.966;8:19.966;Y;05.195;00.136;;;21:18:41;6945;21:18:41;182.734;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.05 ;8:21.667;15;0;;0;;;;;8:19.966;            ;Porsche                       ;3;;;0;0;1;0;
0027;34;Heye;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Heyer;Kenneth;Viersen;;ITB 1078122;DEU;J;;;00.000;Stengel;Johannes;Stadtlohn;;ITC-C 1185615;DEU;J;;;00.000;Mettler;Yannick;Zürich;;ITB1391;CHE;J;;;00.000;Böckmann;Marek;Lautersheim;;ITC-C 1100270;DEU;J;;6;30:26:55.192;;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;27;25;06.455;+01.260;27;06.455;+01.260;15;8:21.226;8:21.226;N;06.455;01.260;;;14:52:18;4917;14:52:18;182.275;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.30 ;8:21.226;9;0;;0;;;;;8:34.296;            ;Mercedes-AMG                  ;4;;;0;0;1;0;
0028;29;Enge;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Engelhart;Christian;Starnberg;;ITC-C1075458;DEU;J;;;00.000;Cairoli;Matteo;Villa Guardia;;INT-B352500;ITA;J;;;00.000;De Leener;Adrien;Sherman Oaks;;ITB362639;USA;J;;6;1:08:04.761;Schandorff;Frederik;Ryomgaard;;30971;DNK;J;;6;30:13:55.459;    ;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);28;26;07.064;+00.609;28;07.064;+00.609;26;8:21.835;8:21.835;Y;07.064;00.609;;;12:41:02;1566;12:41:02;182.053;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.43 ;8:50.171;12;0;;0;;;;;8:21.835;            ;Porsche                       ;3;;;0;0;1;0;
0029;21;Putm;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Putman;Charles;Mills;;D3093-S-22 B;USA;J;;;00.000;Espenlaub;Charles;Lutz;;D1206-I-22 B;USA;J;;9;29:47:18.472;Foster;Joe;Suwanee;;IT B D2651-S-22 B;USA;J;;;00.000;Lewis;Shane;Jupiter;;D2334-I-22C;USA;J;;;00.000;    ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;29;27;09.159;+02.095;29;09.159;+02.095;12;8:23.930;8:23.930;Y;09.159;02.095;;;14:39:06;3360;14:39:06;181.297;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.85 ;8:23.930;12;0;;0;;;;;8:35.275;            ;Mercedes-AMG                  ;2;;;0;0;1;0;
0030;14;Kohl;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kohlhaas;Christian;Andernach;;ITC-C1039674;DEU;;;;00.000;Foster;Nicholas;London;;AUITB311862;DEU;J;;9;2:14:00.333;Szymkowiak;Jules;Zug;;NL ITB 33191;DEU;J;;;00.000;Bleekemolen;Jeroen;Aerdenhout;;INT A NL1278;NLD;J;;6;29:17:17.548;    ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;30;28;09.858;+00.699;30;09.858;+00.699;21;8:24.629;8:24.629;Y;09.858;00.699;;;14:29:05;2092;14:29:05;181.045;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;101.99 ;13:40.457;14;0;;0;;;;;8:31.420;Hella Pagid ;Ferrari                       ;2;;;0;0;1;0;
0031;117;Stuc;SP-X                                                        ;0000SP-X                                                        ;SP-X;;1;1;Stuck;Ferdinand;München;;ITC-C1107948;DEU;J;;6;29:56:59.245;Stuck;Johannes;München;;ITC1097303;DEU;J;;;00.000;Palttala;Markus;Eupen;;22804873;BEL;J;;;00.000;Kofler;Reinhard;Attnang-Puchheim;;IT-CJA1807;AUT;J;;;00.000;;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;31;3;08.788;+07.680;31;10.846;+00.988;12;8:25.617;8:25.617;N;10.846;00.988;;;13:20:48;7164;13:20:48;180.692;;3;0;3;0;0;116;8:16.829;Kofler/Siljehaug/Hofer/Heinemann;Kofler/Siljehaug/Hofer/Heinemann;183.888;9:56.194;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;102.19 ;8:29.603;13;0;;0;;;;;8:25.617;            ;KTM                           ;1;;;0;0;1;0;
0032;23;Fetz;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Fetzer;Dennis;Buseck;;ITC-C1157082;DEU;J;;3;30:41:00.769;Koch;Klaus;Erbach;;ITC-C1082036;DEU;J;;;00.000;Marschall;Dennis;Eggenstein-Leopoldshafen;;ITC-C1117410;DEU;J;;;00.000;Reicher;Simon;Kirchberg b. M.;;INT B JA2906;AUT;J;;6;1:05:14.595;;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;32;29;11.194;+01.336;32;11.194;+00.348;20;8:25.965;8:25.965;N;11.194;00.348;;;13:31:29;8708;13:31:29;180.567;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;102.26 ;8:54.412;16;0;;0;;;;;8:25.965;            ;Audi                          ;4;;;0;0;1;0;
0033;102;Müll;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Müller;Jörg;Tägerwilen;;ITA1057990;DEU;J;;;00.000;von Bohlen;Mario;Heidelberg;;ITC1188337;DEU;J;;6;30:20:16.063;Tuck;Ben;Biggleswade;;ITC-C223823;GBR;J;;;00.000;Schmidt-Staade;Jörn;Düsseldorf;;ITC-C1075159;DEU;J;;6;1:10:45.543;;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;33;30;11.215;+00.021;33;11.215;+00.021;20;8:25.986;8:25.986;Y;11.215;00.021;;;21:09:37;5655;21:09:37;180.560;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;102.27 ;9:15.892;10;0;;0;;;;;8:25.986;            ;BMW                           ;4;;;0;0;1;0;
0034;25;Thys;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Thyssen;Joachim;München;;ITC-C1065026;DEU;J;;;00.000;Rader;Klaus;München;;ITC-C1045103;DEU;J;;;00.000;Menzel;Nico;Kelberg;;ITC-C1117270;DEU;J;;9;1:46:32.424;Kern;Lars;Wiernsheim;;ITB1118088;DEU;J;;3;29:57:24.907;;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);34;31;12.383;+01.168;34;12.383;+01.168;8;8:27.154;8:27.154;Y;12.383;01.168;;;21:09:19;5609;21:09:19;180.144;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;102.50 ;8:47.456;7;0;;0;;;;;8:27.154;            ;Porsche                       ;3;;;0;0;1;0;
0035;160;Grie;Cup-X                                                       ;0000Cup-X                                                       ;Cup-X;;1;1;Griesemann;Georg;Bornheim;;ITC-C1069233;DEU;J;;;00.000;Rönnefarth;Maik;Bad Neuenahr;;ITC-C1150738;DEU;J;;;00.000;Volte;Yves;Renningen;;ITC-C1177569;DEU;J;;;00.000;von der Laden;Felix;Köln;;ITC-C1185986;DEU;J;;;00.000;;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;35;1;;;35;18.506;+06.123;13;8:33.277;8:33.277;N;18.506;06.123;;;13:07:58;5325;13:07:58;177.995;;4;0;4;0;0;160;8:33.277;Griesemann/Rönnefarth/Volte/von der Laden;Griesemann/Rönnefarth/Volte/von der Laden;177.995;10:15.932;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;103.74 ;00.000;13;0;;0;;;;;8:33.277;            ;KTM                           ;3;;;0;0;1;0;
0036;128;Abbe;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Abbelen;Klaus;Barweiler;;ITB1049933;DEU;J;;;00.000;Harrison;Julian;Surrey;;ITC-C269663;GBR;J;;;00.000;von Danwitz;Hendrik;Tönisvorst;;ITC-C1158890;DEU;J;;3;45:34.632;Güven;Ayhancan;Gronau;;10104221444;DEU;J;;6;30:25:30.469;    ;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);36;1;;;36;18.816;+00.310;21;8:33.587;8:33.587;Y;18.816;00.310;;;15:07:01;6386;15:07:01;177.888;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;103.80 ;8:33.587;17;0;;0;;;;;8:39.987;            ;Porsche                       ;4;;;0;1;1;0;
0037;127;Kräm;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Krämer;Karsten;Bergisch Gladbach;;ITC-C1174710;DEU;J;;;00.000;Brück;Christopher;Köln;;ITC-C1042957;DEU;J;;;00.000;Kranz;Moritz;Linz am Rhein;;DEITC-C1122973;DEU;J;;;00.000;Veremenko;Alexej;Adenau;;ITC-C1176949;DEU;J;;;00.000;    ;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);37;2;00.666;+00.666;37;19.482;+00.666;13;8:34.253;8:34.253;Y;19.482;00.666;;;20:40:33;1627;20:40:33;177.657;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;103.94 ;00.000;14;0;;0;;;;;8:34.253;            ;Porsche                       ;3;;;0;0;1;0;
0038;123;Bünn;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Bünnagel;Ben;Bonn;;ITC-C1172110;DEU;J;;;00.000;Kaya;Mustafa Mehmet;Istanbul;;10104221457;TUR;J;;3;48:12.531;Piana;Gabriele;Lugano;;386645;CHE;J;;9;29:58:24.352;Stursberg;Mike;Wermelskirchen;;ITC-C1072924;DEU;J;;;00.000;    ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);38;3;03.176;+02.510;38;21.992;+02.510;23;8:36.763;8:36.763;Y;21.992;02.510;;;14:42:48;3808;14:42:48;176.794;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;104.44 ;9:23.562;13;0;;0;;;;;8:44.738;            ;Porsche                       ;2;;;0;0;1;0;
0039;11;Erha;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Erhart;Elia;Röttenbach;;ITC-C1111799;DEU;;;6;1:13:24.336;Heimrich;Michael;Oberursel;;ITC-C1124541;DEU;J;;;00.000;Kaffer;Pierre;Schlieren;;ITC-C1054157;CHE;J;;;00.000;Klasen;Arno;Karlshausen;;ITC-C1063634;DEU;J;;6;29:29:22.783;    ;Twin Busch by équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;39;32;22.426;+10.043;39;22.426;+00.434;18;8:37.197;8:37.197;N;22.426;00.434;;;14:48:34;4482;14:48:34;176.646;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;104.53 ;9:01.737;11;0;;0;;;;;8:39.394;MH-Gewerbe-I;Audi                          ;1;;;0;0;1;0;
0040;132;Sloo;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Slooten;Jan Erik;Neuss;;ITC-C1041696;DEU;J;;;00.000;Engstler;Luca;Kempten;;ITC-C1141579;DEU;J;;;00.000;Köhler;Leon;Kleinwallstadt;;ITB1164981;DEU;J;;9;30:09:45.190;Scheider;Timo;Lochau;;ITA1054011;AUT;J;;;00.000;    ;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);40;4;03.721;+00.545;40;22.537;+00.111;21;8:37.308;8:37.308;Y;22.537;00.111;;;14:46:35;4252;14:46:35;176.608;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;104.56 ;8:37.308;11;0;;0;;;;;8:43.783;            ;Porsche                       ;3;;;0;0;1;0;
0041;131;Hopp;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Hoppe;Marcel;Lennestadt;;ITC-C1049795;DEU;J;;;00.000;Salewsky;Nick;Aachen;;ITC-C 1166645;DEU;J;;6;29:24:29.593;Rebhan;Michael;Sulzbach-Rosenberg;;ITC-C1041632;DEU;J;;;00.000;Jung;Thorsten;Niederzissen;;ITC-C1076816;DEU;J;;;00.000;    ;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);41;5;05.883;+02.162;41;24.699;+02.162;16;8:39.470;8:39.470;Y;24.699;02.162;;;14:31:29;2393;14:31:29;175.873;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;104.99 ;8:39.470;16;0;;0;;;;;8:55.904;H&R         ;Porsche                       ;2;;;0;0;1;0;
0042;121;Hark;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Harkema;Paul;Amsterdam;;ITC-C30946;NLD;J;;;00.000;Müller;Tobias;Euskirchen;;ITC-C1143118;DEU;J;;;00.000;Nagelsdiek;Noah;Alsdorf;;ITC-C1160555;DEU;J;;;00.000;Scheerbarth;Tim;Dormagen;;ITC-C1071958;DEU;J;;;00.000;;BLACK FALCON Team IDENTICA;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);42;6;06.465;+00.582;42;25.281;+00.582;19;8:40.052;8:40.052;N;25.281;00.582;;;20:51:05;2954;20:51:05;175.676;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;105.11 ;00.000;7;0;;0;;;;;8:40.052;            ;Porsche                       ;1;;;0;0;1;0;
0043;161;Brod;Cup-X                                                       ;0000Cup-X                                                       ;Cup-X;;1;1;Brodmerkel;Stephan;Waldesch;;ITC-C1172619;DEU;J;;3;51:20.439;Kraihamer;Laura;Mattsee;;JA1609;AUT;J;;;00.000;Schöll;Constantin;Wien;;JA2427;AUT;J;;3;1:02:48.204;Still;Hendrik;Kempenich;;ITC-C1082991;DEU;J;;3;29:35:21.049;    ;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;43;2;06.866;+06.866;43;25.372;+00.091;15;8:40.143;8:40.143;Y;25.372;00.091;;;13:04:09;4783;13:04:09;175.646;;4;0;4;0;0;160;8:33.277;Griesemann/Rönnefarth/Volte/von der Laden;Griesemann/Rönnefarth/Volte/von der Laden;177.995;10:15.932;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;105.13 ;9:31.466;16;0;;0;;;;;8:40.143;            ;KTM                           ;3;;;0;0;1;0;
0044;100;Walk;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Walkenhorst;Henry;Melle;;ITC1097171;DEU;;;;00.000;von Bohlen;Friedrich;Heidelberg;;ITC1112256;DEU;J;;6;29:34:38.620;Breuer;Jörg;Düsseldorf;;ITC-C1038840;DEU;J;;;00.000;Ziegler;Andreas;Sinzig;;ITC-C1135853;DEU;J;;9;1:46:04.605;;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;44;33;27.043;+04.617;44;27.043;+01.671;22;8:41.814;8:41.814;Y;27.043;01.671;;;22:32:45;16200;22:32:45;175.083;;33;0;33;0;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;9:53.725;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;105.47 ;9:07.323;14;0;;0;;;;;8:41.814;            ;BMW                           ;4;;;0;0;1;0;
0045;135;Chrz;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Chrzanowski;Robin;Langenfeld;;ITC-C1050422;DEU;J;;;00.000;Jodexnis;Kersten;Hannover;;ITC1065062;DEU;J;;;00.000;Scharmach;Peter;Christchurch;;061670X;NZL;J;;6;1:36:05.559;Koch;Max;Oberwiesenthal;;ITC-C1099186;DEU;J;;6;29:58:08.206;;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);45;7;10.159;+03.694;45;28.975;+01.932;22;8:43.746;8:43.746;Y;28.975;01.932;;;23:07:58;20470;23:07:58;174.437;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;105.86 ;9:19.189;13;0;;0;;;;;8:43.746;            ;Porsche                       ;3;;;0;0;1;0;
0046;13;Albr;AT                                                          ;0000AT                                                          ;AT;;2;2;Albrecht;Bernd;Hirrlingen;;ITC-C1071495;DEU;J;;;00.000;Asch;Sebastian;Ammerbuch;;ITC-C1097845;DEU;J;;6;1:13:38.256;Ecke;Kurt;Rot am See;;ITC-C1037978;DEU;J;;3;29:08:43.189;Sczepansky;Andreas;Waiblingen;;ITC-C1113392;DEU;J;;;00.000;    ;;PRO                                                         ;Dodge  Viper CC GT3;46;1;;;1;;;18;8:44.876;8:44.876;Y;30.105;01.130;;;14:50:47;4757;14:50:47;174.062;;6;0;6;0;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;10:29.851;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;106.08 ;8:44.876;12;0;;0;;;;;8:45.036;            ;Dodge                         ;2;;;0;1;2;0;
