STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:04:32.436;13:04:32.436;8:33.214;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;513,214;            ;3
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:13:09.607;13:13:09.607;8:37.171;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,171;            ;3
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:28:30.230;13:28:30.230;8:37.686;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,686;            ;1
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);6;13:37:04.190;13:37:04.190;8:33.960;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;513,960;            ;1
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;Deut;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;1;13:02:33.564;13:02:33.564;8:38.827;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;518,827;            ;2
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;Deut;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;2;13:11:15.145;13:11:15.145;8:41.581;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;521,581;            ;2
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;Deut;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;3;13:28:03.820;13:28:03.820;8:45.050;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;525,050;            ;1
34;Heye;Heyer;Kenneth;ITB 1078122;Stengel;Johannes;ITC-C 1185615;Mettler;Yannick;ITB1391;Böckmann;Marek;ITC-C 1100270;Deut;Schnitzelalm Racing GmbH;PRO-AM                                                      ;Mercedes-AMG GT3;4;13:36:38.116;13:36:38.116;8:34.296;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;514,296;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:45:51.274;12:45:51.274;8:27.622;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,622;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);2;12:54:22.593;12:54:22.593;8:31.319;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;511,319;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:13:17.587;13:13:17.587;8:35.979;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;515,979;            ;1
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:28:07.885;13:28:07.885;8:32.635;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;512,635;            ;2
44;Bach;Bachler;Klaus;IT-CJA1030;Picariello;Alessio;ITB901589;Pilet;Patrick;ICCB 54892;Ragginger;Martin;IT-BJA1113;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:36:30.515;13:36:30.515;8:22.630;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,630;            ;2
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;1;12:43:33.417;12:43:33.417;8:48.093;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;528,093;            ;2
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;2;12:52:12.912;12:52:12.912;8:39.495;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;519,495;            ;2
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;3;13:08:04.392;13:08:04.392;8:31.048;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;511,048;            ;3
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;4;13:16:47.590;13:16:47.590;8:43.198;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;523,198;            ;3
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;5;13:32:19.000;13:32:19.000;8:43.035;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;523,035;            ;4
55;Asse;Assenheimer;Patrick;ITB1137122;Trefz;Luca-Sandro;ITC-C1174766;Baumann;Dominik;JA1061;Apothéloz;Julien;377;Deut;Mercedes-AMG Team Landgraf;PRO-AM                                                      ;Mercedes-AMG GT3;6;13:40:48.341;13:40:48.341;8:29.341;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,341;            ;4
66;Sche;Schemmann;Sebastian;IC1119110;Haller;Florian;INT-C458863;Fink;Daniel;IC453487;Elkmann;Peter;ITC-C1048832;Deut;MSC Emstal e.V. im ADAC;PRO-AM                                                      ;VW GOLF GTI TCR DSG;1;13:13:46.387;13:13:46.387;10:46.672;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;646,672;            ;1
66;Sche;Schemmann;Sebastian;IC1119110;Haller;Florian;INT-C458863;Fink;Daniel;IC453487;Elkmann;Peter;ITC-C1048832;Deut;MSC Emstal e.V. im ADAC;PRO-AM                                                      ;VW GOLF GTI TCR DSG;2;13:24:09.478;13:24:09.478;10:23.091;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;623,091;            ;1
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;13:17:02.762;13:17:02.762;9:34.715;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;574,715;            ;4
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;13:26:20.774;13:26:20.774;9:18.012;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;558,012;            ;4
69;Möll;Möller;Dierk;ITC-C1051420;Weishar;Frank;ITC1112797;Kenntemich;Stefan;ITC-C1130579;Albig;Finn;ITC-C1161518;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;13:46:03.143;13:46:03.143;9:58.268;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;598,268;            ;3
70;Menz;Menzl;Rodriguez;ITC-C1031852;Berg;Ulrich;ITC-C1126180;Hamprecht;Philip;ITB1121773;;;;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup 991;1;12:54:26.964;12:54:26.964;19:42.918;N;SP 7                                                        ;0000SP 7                                                        ;;SP 7    ;1182,918;            ;1
70;Menz;Menzl;Rodriguez;ITC-C1031852;Berg;Ulrich;ITC-C1126180;Hamprecht;Philip;ITB1121773;;;;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup 991;2;13:03:43.565;13:03:43.565;9:16.601;J;SP 7                                                        ;0000SP 7                                                        ;;SP 7    ;556,601;            ;1
70;Menz;Menzl;Rodriguez;ITC-C1031852;Berg;Ulrich;ITC-C1126180;Hamprecht;Philip;ITB1121773;;;;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup 991;3;13:22:00.336;13:22:00.336;18:16.771;N;SP 7                                                        ;0000SP 7                                                        ;;SP 7    ;1096,771;            ;2
70;Menz;Menzl;Rodriguez;ITC-C1031852;Berg;Ulrich;ITC-C1126180;Hamprecht;Philip;ITB1121773;;;;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup 991;4;13:40:22.641;13:40:22.641;11:03.254;N;SP 7                                                        ;0000SP 7                                                        ;;SP 7    ;663,254;            ;3
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;1;13:07:14.225;13:07:14.225;8:36.331;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;516,331;            ;3
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;2;13:15:53.290;13:15:53.290;8:39.065;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;519,065;            ;3
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;3;13:39:32.356;13:39:32.356;8:41.579;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;521,579;            ;1
72;Harp;Harper;Daniel;ITB233042;Hesse;Max;ITB1124404;Verhagen;Neil;D3956-I-22B;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;4;13:48:02.342;13:48:02.342;8:29.986;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,986;            ;1
78;Gree;Green;Ben;287299;Lenerz;Marcel;ITC-C1122542;Neubauer;Thomas;ÎCC B 256479;Schrey;Michael;ITC-C1075993;Groß;FK Performance Motorsport;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);1;13:03:30.466;13:03:30.466;9:22.865;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;562,865;            ;4
78;Gree;Green;Ben;287299;Lenerz;Marcel;ITC-C1122542;Neubauer;Thomas;ÎCC B 256479;Schrey;Michael;ITC-C1075993;Groß;FK Performance Motorsport;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);2;13:19:54.131;13:19:54.131;9:23.026;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;563,026;            ;1
78;Gree;Green;Ben;287299;Lenerz;Marcel;ITC-C1122542;Neubauer;Thomas;ÎCC B 256479;Schrey;Michael;ITC-C1075993;Groß;FK Performance Motorsport;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);3;13:29:13.860;13:29:13.860;9:19.729;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;559,729;            ;1
78;Gree;Green;Ben;287299;Lenerz;Marcel;ITC-C1122542;Neubauer;Thomas;ÎCC B 256479;Schrey;Michael;ITC-C1075993;Groß;FK Performance Motorsport;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);4;13:45:40.405;13:45:40.405;9:45.343;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;585,343;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);1;12:41:39.709;12:41:39.709;9:11.384;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;551,384;            ;3
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);2;12:51:13.299;12:51:13.299;9:33.590;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;573,590;            ;3
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);3;13:00:19.700;13:00:19.700;9:06.401;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;546,401;            ;3
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);4;13:18:53.002;13:18:53.002;9:44.767;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;584,767;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);5;13:28:34.660;13:28:34.660;9:41.658;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;581,658;            ;1
79;Sari;Sari;Hakan;912237;Sari;Recep;912238;Yücesan;Ersin;10104223896;;;;Belg;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);6;13:38:13.796;13:38:13.796;9:39.136;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;579,136;            ;1
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;1;12:46:40.913;12:46:40.913;9:22.856;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;562,856;            ;3
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;2;12:55:55.653;12:55:55.653;9:14.740;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;554,740;            ;3
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;3;13:13:17.303;13:13:17.303;9:46.798;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;586,798;            ;4
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;4;13:22:51.351;13:22:51.351;9:34.048;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;574,048;            ;4
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;5;13:40:46.683;13:40:46.683;9:14.158;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;554,158;            ;1
80;Duma;Dumarey;Maxime;ITC C 902208;Dumarey;Guillaume;ITC C 901956;Glorieux;Jean;904896;Balcaen;Simon;ITC C 912288;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;6;13:49:56.690;13:49:56.690;9:10.007;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;550,007;            ;1
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;12:48:05.930;12:48:05.930;9:48.146;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;588,146;            ;1
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;12:57:46.219;12:57:46.219;9:40.289;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;580,289;            ;1
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;13:17:44.656;13:17:44.656;9:52.229;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;592,229;            ;1
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;4;13:27:14.394;13:27:14.394;9:29.738;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;569,738;            ;1
81;Duma;Dumarey;Guido;INTB901338;Walker;Alexander;IT C-C CH 308;Sokolovskiy;Yevgen;ITB1135122;Hess;Michael;ITC-C1059404;Belg;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;5;13:43:32.033;13:43:32.033;9:44.172;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;584,172;            ;1
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;12:42:32.163;12:42:32.163;9:08.244;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;548,244;            ;3
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;12:51:51.953;12:51:51.953;9:19.790;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;559,790;            ;3
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;13:06:54.939;13:06:54.939;9:21.244;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;561,244;            ;4
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;4;13:16:26.726;13:16:26.726;9:31.787;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;571,787;            ;4
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;5;13:33:04.627;13:33:04.627;9:19.675;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;559,675;            ;2
82;Breu;Breuer;Christoph;ITC-C1080277;Mies;Alexander;ITC-C1134646;Ortmann;Mike David;ITC-C1136353;Born;Miklas;it c-c ch 330;Deut;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;6;13:42:32.012;13:42:32.012;9:27.385;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;567,385;            ;2
83;Tisc;Tischner;Michael;ITC-C1088763;Gülden;Andreas;ITC1054036;Tönges;Heiko;ITC-C1057835;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;1;12:45:57.904;12:45:57.904;11:03.781;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;663,781;            ;1
83;Tisc;Tischner;Michael;ITC-C1088763;Gülden;Andreas;ITC1054036;Tönges;Heiko;ITC-C1057835;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;2;12:56:54.010;12:56:54.010;10:56.106;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;656,106;            ;1
83;Tisc;Tischner;Michael;ITC-C1088763;Gülden;Andreas;ITC1054036;Tönges;Heiko;ITC-C1057835;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;3;13:07:37.594;13:07:37.594;10:43.584;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;643,584;            ;1
83;Tisc;Tischner;Michael;ITC-C1088763;Gülden;Andreas;ITC1054036;Tönges;Heiko;ITC-C1057835;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;4;13:24:22.111;13:24:22.111;9:10.424;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;550,424;            ;2
83;Tisc;Tischner;Michael;ITC-C1088763;Gülden;Andreas;ITC1054036;Tönges;Heiko;ITC-C1057835;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;5;13:38:04.798;13:38:04.798;9:34.432;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;574,432;            ;2
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;1;12:47:44.973;12:47:44.973;9:54.936;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;594,936;            ;3
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;2;12:57:18.842;12:57:18.842;9:33.869;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;573,869;            ;3
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;3;13:06:52.329;13:06:52.329;9:33.487;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;573,487;            ;3
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;4;13:16:30.596;13:16:30.596;9:38.267;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;578,267;            ;3
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;5;13:32:33.643;13:32:33.643;9:44.167;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;584,167;            ;2
84;Arno;Arnold;Lance David;ITC1044112;Waldow;Janis;ITC-C1132823;Vazquez-Garcia;Tobias;ITC-C1202470;;;;Deut;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;6;13:42:04.352;13:42:04.352;9:30.709;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;570,709;            ;2
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;Deut;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;1;13:02:24.097;13:02:24.097;9:53.466;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;593,466;            ;1
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;Deut;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;2;13:12:24.807;13:12:24.807;10:00.710;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;600,710;            ;1
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;Deut;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;3;13:30:02.529;13:30:02.529;10:01.261;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;601,261;            ;3
85;Meen;Meenen;Martin;ITC-C1147961;Müller;Marco;ITC-C1172120;Palluth;Carsten;ITC-C1050882;Wahl;Tobias;ITC-C1198361;Deut;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;4;13:39:52.838;13:39:52.838;9:50.309;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;590,309;            ;3
86;Brus;Brusius;Adrian;ITC-C1162478;Unteroberdörster;Finn;ITC-C1175592;Peucker;Lars;ITC-C 1122277;Lengyel;Adam;ITB6300;Deut;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;1;13:00:36.914;13:00:36.914;9:37.303;N;AT                                                          ;0000AT                                                          ;;AT      ;577,303;            ;1
