STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;3;14:51:04.165;14:51:04.165;16:24.671;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;984,671;            ;3
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;4;15:02:18.101;15:02:18.101;11:13.936;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;673,936;            ;3
322;Miet;Miettinnen;Juha;FIIC33276717;Berghult;Dan;SEIC44091;Blass;Frank;ITC-C1043996;;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;5;15:14:00.848;15:14:00.848;11:42.747;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;702,747;            ;3
330;Sand;Sandberg;Oskar;ITC1167616;Rink;Christopher;ITC-C1118563;Erlbacher;Jacob;ITC-C1181203;Zils;Daniel;ITC-C1067483;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;14:35:52.641;14:35:52.641;14:12.957;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;852,957;            ;1
330;Sand;Sandberg;Oskar;ITC1167616;Rink;Christopher;ITC-C1118563;Erlbacher;Jacob;ITC-C1181203;Zils;Daniel;ITC-C1067483;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;14:50:29.972;14:50:29.972;14:37.331;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;877,331;            ;3
330;Sand;Sandberg;Oskar;ITC1167616;Rink;Christopher;ITC-C1118563;Erlbacher;Jacob;ITC-C1181203;Zils;Daniel;ITC-C1067483;NOR ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;3;15:15:43.927;15:15:43.927;25:13.955;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;1513,955;            ;2
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;1;14:30:32.808;14:30:32.808;9:59.056;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;599,056;            ;2
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;2;14:40:38.607;14:40:38.607;10:05.799;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;605,799;            ;2
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;3;14:50:42.177;14:50:42.177;10:03.570;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;603,570;            ;2
332;Will;Willhardt;Marcus;ITC-C1148335;Bohrer;Michael;ITC-C1067879;Epp;Stephan;ITC-C1049137;Holthaus;Gerrit;ITC-C1126658;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;4;15:00:45.882;15:00:45.882;10:03.705;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;603,705;            ;2
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;1;14:30:29.176;14:30:29.176;12:45.004;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;765,004;MSC Adenau e;3
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;2;14:53:44.946;14:53:44.946;10:05.270;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;605,270;MSC Adenau e;2
333;Mert;Mertens;Daniel;ITC-C1104806;Ricca;Jeff;D4447-U-22C;Endres;Stefan;ITC-C1173047;Strube;Kurt;ITC-C1137459;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;3;15:03:50.072;15:03:50.072;10:05.126;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;605,126;MSC Adenau e;2
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;ITC-C1141003;DEU ;;PRO-AM                                                      ;Renault  Megane RS;1;14:45:38.353;14:45:38.353;11:56.593;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;716,593;            ;2
335;Acke;Ackermann;David;ITC-C1095607;Gachot;Holger;ITC-C1181179;Moritz;;ITC-C1055896;Vleugels;Dirk;ITC-C1141003;DEU ;;PRO-AM                                                      ;Renault  Megane RS;2;14:57:52.643;14:57:52.643;12:14.290;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;734,290;            ;2
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;1;14:34:14.752;14:34:14.752;10:19.454;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;619,454;            ;1
396;Krus;Kruse;Stefan;ITC-C1063620;Büllesbach;Christian;ITC-C1118828;Schettler;Andreas;ITC-C1052061;Heinrich;Guido;ITC-C1168813;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;2;15:01:10.104;15:01:10.104;9:58.034;J;V 6                                                         ;0000V 6                                                         ;;V 6     ;598,034;            ;3
420;Boll;Bollerslev;Henrik;DK04037;Hewer;Christoph;ITC-C1047476;Beckwermert;Matthias;ITC1072723;van Ramshorst;Marco;INT-C 38494;DNK ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman 718 GT4 CS (Typ;1;14:47:31.671;14:47:31.671;9:44.303;N;AT                                                          ;0000AT                                                          ;;AT      ;584,303;            ;4
420;Boll;Bollerslev;Henrik;DK04037;Hewer;Christoph;ITC-C1047476;Beckwermert;Matthias;ITC1072723;van Ramshorst;Marco;INT-C 38494;DNK ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman 718 GT4 CS (Typ;2;15:05:06.707;15:05:06.707;9:40.620;J;AT                                                          ;0000AT                                                          ;;AT      ;580,620;            ;2
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;1;14:22:55.802;14:22:55.802;10:33.972;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;633,972;            ;4
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;2;14:33:16.179;14:33:16.179;10:20.377;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;620,377;            ;4
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;3;14:47:47.792;14:47:47.792;14:31.613;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;871,613;            ;1
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;4;14:58:36.307;14:58:36.307;10:48.515;N;V 5                                                         ;0000V 5                                                         ;;V 5     ;648,515;            ;1
444;Korn;Korn;Ulrich;ITC-C1182854;Korn;Tobias;ITC-C1153273;Korn;Daniel;ITC-C1118824;Arimón;Carlos;ITC/C0268-ESP;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman 981;5;15:08:56.031;15:08:56.031;10:19.724;J;V 5                                                         ;0000V 5                                                         ;;V 5     ;619,724;            ;1
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;CHE ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);1;14:36:30.513;14:36:30.513;14:10.316;N;AT                                                          ;0000AT                                                          ;;AT      ;850,316;            ;3
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;CHE ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);2;14:54:47.282;14:54:47.282;10:21.533;N;AT                                                          ;0000AT                                                          ;;AT      ;621,533;            ;2
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;CHE ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);3;15:04:54.687;15:04:54.687;10:07.405;J;AT                                                          ;0000AT                                                          ;;AT      ;607,405;            ;2
633;Timb;Timbal;Marco;CHITC-C277;Bravetti;Nicola;INT B 980;Pflanz;Karl;ITC-C1053894;Reggiani;Ivan;ITC-C 1029;CHE ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche Cayman GT4CS(Typ981);4;15:15:41.032;15:15:41.032;10:46.345;N;AT                                                          ;0000AT                                                          ;;AT      ;646,345;            ;2
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;DEU ;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;1;14:26:53.605;14:26:53.605;8:27.363;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;507,363;            ;3
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;DEU ;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;2;14:41:45.824;14:41:45.824;8:24.953;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;504,953;            ;2
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;DEU ;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;3;14:56:24.185;14:56:24.185;8:46.667;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;526,667;            ;2
706;Muts;Mutsch;Thomas;ITC-C1056072;Fernandez Laser;Felipe;ITB 1100050;Mailleux;Franck;ICCA 144806;Westbrook;Richard;ITA54045;DEU ;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;4;15:04:42.122;15:04:42.122;8:17.937;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;497,937;            ;2
811;Hans;Hansen;Peter;ITC04845;Nielsen;Lars;ITC05352;Leuchter;Benjamin;ITC-C1078246;;;;DNK ;Max Kruse Racing;PRO-AM                                                      ;Audi RS3 LMS DSG;1;14:22:16.121;14:22:16.121;9:38.199;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;578,199;            ;2
811;Hans;Hansen;Peter;ITC04845;Nielsen;Lars;ITC05352;Leuchter;Benjamin;ITC-C1078246;;;;DNK ;Max Kruse Racing;PRO-AM                                                      ;Audi RS3 LMS DSG;2;14:38:21.476;14:38:21.476;9:38.376;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;578,376;            ;1
811;Hans;Hansen;Peter;ITC04845;Nielsen;Lars;ITC05352;Leuchter;Benjamin;ITC-C1078246;;;;DNK ;Max Kruse Racing;PRO-AM                                                      ;Audi RS3 LMS DSG;3;14:53:46.092;14:53:46.092;9:17.547;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;557,547;            ;3
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;1;14:21:17.675;14:21:17.675;9:08.077;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;548,077;            ;1
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;2;14:30:24.485;14:30:24.485;9:06.810;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;546,810;            ;1
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;3;14:44:49.762;14:44:49.762;9:01.155;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;541,155;            ;3
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;4;14:53:51.138;14:53:51.138;9:01.376;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;541,376;            ;3
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;5;15:08:15.910;15:08:15.910;9:05.197;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;545,197;            ;2
830;Lauc;Lauck;Manuel;ITC-C1047269;Basseng;Marc;ITC-C1056009;Azcona;Mikel;ITC/C-0337-ESP;;;;DEU ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai Elantra TCR;6;15:17:45.055;15:17:45.055;9:29.145;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;569,145;            ;2
831;Vern;Vernay;Jean Karl;161378;Oestreich;Moritz;ITC-C1076648;Buri;Antti;INTB24285267;;;;LUX ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai i30N TCR;1;14:35:36.349;14:35:36.349;12:34.351;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;754,351;            ;2
832;Wulf;Dehren;Davide;ITC-C1199493;Mer;Klaus-Dieter;ITC1006825;Jolk;Daniel;ITC-C1095540;;;;DEU ;;PRO-AM                                                      ;Cupra TCR DSG;1;14:55:11.100;14:55:11.100;10:12.549;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;612,549;            ;1
832;Wulf;Dehren;Davide;ITC-C1199493;Mer;Klaus-Dieter;ITC1006825;Jolk;Daniel;ITC-C1095540;;;;DEU ;;PRO-AM                                                      ;Cupra TCR DSG;2;15:14:23.962;15:14:23.962;10:31.046;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;631,046;            ;2
871;Müll;Müller;Alexander;ITC-C1154349;Konishi;Ryusho;IB357164420250;Steve Brooks;;IB42462;Froese;Roland;ITC-C1169037;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW M2 Racing Cup;1;14:23:30.777;14:23:30.777;11:02.214;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;662,214;            ;1
871;Müll;Müller;Alexander;ITC-C1154349;Konishi;Ryusho;IB357164420250;Steve Brooks;;IB42462;Froese;Roland;ITC-C1169037;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW M2 Racing Cup;2;14:34:35.084;14:34:35.084;11:04.307;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;664,307;            ;1
871;Müll;Müller;Alexander;ITC-C1154349;Konishi;Ryusho;IB357164420250;Steve Brooks;;IB42462;Froese;Roland;ITC-C1169037;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW M2 Racing Cup;3;14:51:33.054;14:51:33.054;10:28.574;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;628,574;            ;3
871;Müll;Müller;Alexander;ITC-C1154349;Konishi;Ryusho;IB357164420250;Steve Brooks;;IB42462;Froese;Roland;ITC-C1169037;DEU ;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW M2 Racing Cup;4;15:01:50.200;15:01:50.200;10:17.146;J;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;617,146;            ;3
880;Schu;Schubert;Torsten;ICTC- 1038295;von Zabiensky;Stefan;ITC-C 1153539;von Zabiensky;Michael;ITC-C 1186117;Kinoshita;Takayuki;INT-C119569631000;DEU ;Schubert Motorsport;PRO-AM                                                      ;BMW M2 Racing Cup*;1;14:23:15.380;14:23:15.380;9:42.621;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;582,621;            ;1
880;Schu;Schubert;Torsten;ICTC- 1038295;von Zabiensky;Stefan;ITC-C 1153539;von Zabiensky;Michael;ITC-C 1186117;Kinoshita;Takayuki;INT-C119569631000;DEU ;Schubert Motorsport;PRO-AM                                                      ;BMW M2 Racing Cup*;2;14:43:25.366;14:43:25.366;9:43.183;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;583,183;            ;4
880;Schu;Schubert;Torsten;ICTC- 1038295;von Zabiensky;Stefan;ITC-C 1153539;von Zabiensky;Michael;ITC-C 1186117;Kinoshita;Takayuki;INT-C119569631000;DEU ;Schubert Motorsport;PRO-AM                                                      ;BMW M2 Racing Cup*;3;14:52:58.794;14:52:58.794;9:33.428;J;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;573,428;            ;4
880;Schu;Schubert;Torsten;ICTC- 1038295;von Zabiensky;Stefan;ITC-C 1153539;von Zabiensky;Michael;ITC-C 1186117;Kinoshita;Takayuki;INT-C119569631000;DEU ;Schubert Motorsport;PRO-AM                                                      ;BMW M2 Racing Cup*;4;15:09:50.747;15:09:50.747;9:52.780;N;Cup 5                                                       ;0000Cup 5                                                       ;;Cup 5   ;592,780;            ;3
