INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER1_SPONSORLIZENZ;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER2_SPONSORLIZENZ;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER3_SPONSORLIZENZ;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER4_SPONSORLIZENZ;FAHRER4_RUNDEN;FAHRER4_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0056;150;Funk;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;2;2;Funke;Michael;Besigheim;;ITC-C1059567;DEU;J;;;00.000;Scheibner;Rolf;Ottobrunn;;ITC-C1041298;DEU;J;;;00.000;Posavac;Peter;Duisburg;;ITC-C1099520;DEU;J;;;00.000;Gebhardt;Christian;Aichtal;;ITC-C1108762;DEU;J;;;00.000;;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:03:13;;11:03:13;0.000;;3;0;0;3;0;;;;;;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;2;1;4:13.509;1;;;;;;            ;Aston Martin                  ;1;;;0;0;2;0;
0057;814;Paat;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Paatz;Michael;Köln;;ITC-C1061927;DEU;J;;;00.000;Nett;Jürgen;Mayen;;ITC-C1059674;DEU;J;;;00.000;Nett;Joachim;Mendig;;ITC-C1118389;DEU;J;;;00.000;Niedertscheider;Lukas;Thurn;;ATITCJA1899;AUT;J;;;00.000;    ;mathilda racing;PRO-AM                                                      ;Cupra TCR SEQ;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:04:07;;11:04:07;0.000;;4;0;0;4;0;;;;;;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;1;1;;0;;;;;;            ;Cupra                         ;4;;;0;0;2;0;
0058;334;Scho;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;VT2 Heck;;3;3;Schotte;Christian;Leimbach;;ITC-C1138634;DEU;J;;;00.000;Schönfelder;Jörg;Friedberg;;ITC-C1178673;DEU;J;;;00.000;Van Vooren;Serge;Düsseldorf;;ITC-C1186104;DEU;J;;;00.000;;;;;;;;;;00.000;    ;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;;;;;;;+00.000;0;00.000;00.000;N;;;;;11:04:15;;11:04:15;0.000;;1;0;0;1;0;;;;;;;3;19;9;10;300;10:17.195;Vazquez/Max Walter von Bär/Held/Trinius;Vazquez/Max Walter von Bär/Held/Trinius;148.026;;00.000;1;1;;0;;;;;;            ;BMW                           ;1;;;0;0;3;0;
0059;121;Hark;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;2;2;Harkema;Paul;Amsterdam;;ITC-C30946;NLD;J;;;00.000;Müller;Tobias;Euskirchen;;ITC-C1143118;DEU;J;;;00.000;Nagelsdiek;Noah;Alsdorf;;ITC-C1160555;DEU;J;;;00.000;Scheerbarth;Tim;Dormagen;;ITC-C1071958;DEU;J;;;00.000;;BLACK FALCON Team IDENTICA;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);;;;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:05:11;;11:05:11;0.000;;6;0;4;2;0;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;;;;;;;;;;            ;Porsche                       ;1;;;0;0;2;0;
0060;69;Möll;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Möller;Dierk;Hamburg;;ITC-C1051420;DEU;J;;;00.000;Weishar;Frank;Güntersdorf;;ITC1112797;DEU;J;;;00.000;Kenntemich;Stefan;Wettenberg;;ITC-C1130579;DEU;J;;;00.000;Albig;Finn;Backnang;;ITC-C1161518;DEU;J;;;00.000;    ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;;;;+;;;+00.000;0;00.000;00.000;N;;;;;11:05:15;;11:05:15;0.000;;4;0;3;1;0;79;9:45.926;Sari/Sari/Yücesan;Sari/Sari/Yücesan;155.925;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;2;1;5:14.389;1;;;;;;            ;Aston Martin                  ;1;;;0;0;2;0;
0061;28;Enge;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Engelhart;Christian;Starnberg;;ITC-C1075458;DEU;J;;;00.000;Cairoli;Matteo;Villa Guardia;;INT-B352500;ITA;J;;;00.000;Ledogar;Come;Pusignan;;195977;FRA;J;;;00.000;Preining;Thomas;Krakow;;INT B JA2529;POL;J;;;00.000;    ;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);;;;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:05:23;;11:05:23;0.000;;21;0;16;5;0;44;8:40.358;Bachler/Picariello/Pilet/Ragginger;Bachler/Picariello/Pilet/Ragginger;175.573;;1;24;18;6;44;8:40.358;Bachler/Picariello/Pilet/Ragginger;Bachler/Picariello/Pilet/Ragginger;175.573;;00.000;2;1;5:05.304;1;;;;;;            ;Porsche                       ;1;;;0;0;1;0;
0062;256;Baun;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;2;2;Baunack;Olaf;Neuhäusel;;ITC-C1028471;DEU;J;;;00.000;Gros;Heiko;Diez;;ITC1140905;DEU;J;;;00.000;Gros;Sabrina;Diez;;ITC1166500;DEU;J;;;00.000;Carcone;Sebastien;Luxembourg;;ITC-C-A1216;LUX;J;;;00.000;    ;KKrämer Racing UG;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;;;;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:05:34;;11:05:34;0.000;;5;0;2;3;0;264;9:39.476;Calamia/Jacoma/Pampanini/Riemer;Calamia/Jacoma/Pampanini/Riemer;157.661;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;;;;;;;;;;            ;Porsche                       ;4;;;0;0;2;0;
0063;397;Ring;V 6                                                         ;0000V 6                                                         ;V 6;;3;3;Rings;Sebastian;Rittersdorf;;ITC1118456;DEU;J;;;00.000;Pickard;Lukas;Wittlich;;ITC-C1150145;DEU;J;;;00.000;Pier;Alain;Imbringen;;ITCA1204;LUX;J;;;00.000;Köppen;Alexander;Bitburg;;ITC-C1073426;DEU;J;;;00.000;    ;;PRO-AM                                                      ;Porsche 911;;;;;;;+00.000;0;00.000;00.000;N;;;;;11:05:42;;11:05:42;0.000;;2;0;0;2;0;;;;;;;3;19;9;10;300;10:17.195;Vazquez/Max Walter von Bär/Held/Trinius;Vazquez/Max Walter von Bär/Held/Trinius;148.026;;00.000;;;;;;;;;;            ;Porsche                       ;1;;;0;0;3;0;
0064;181;Köpp;SP 4T                                                       ;0000SP 4T                                                       ;SP 4T;;3;3;Köppen;Alexander;Bitburg;;ITC-C1073426;DEU;J;;;00.000;Schaflitzl;Andreas;München;;IC1142594;DEU;J;;;00.000;Pydys;Jacek;Bergisch Gladbach;;ITC-C1181622;POL;J;;;00.000;;;;;;;;;;00.000;    ;;PRO-AM                                                      ;Porsche Cayman 718 GTS;;;;;;;+00.000;0;00.000;00.000;N;;;;;11:05:48;;11:05:48;0.000;;1;0;0;1;0;;;;;;;3;19;9;10;300;10:17.195;Vazquez/Max Walter von Bär/Held/Trinius;Vazquez/Max Walter von Bär/Held/Trinius;148.026;;00.000;1;1;;0;;;;;;            ;Porsche                       ;2;;;0;0;3;0;
0065;832;Wulf;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Dehren;Davide;Pelm;;ITC-C1199493;DEU;J;;;00.000;Frommer;Klaus-Dieter;Epfendorf;;ITC1006825;DEU;J;;;00.000;Jolk;Daniel;Meerbusch;;ITC-C1095540;DEU;J;;;00.000;;;;;;;;;;00.000;;;PRO-AM                                                      ;Cupra TCR DSG;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:06:27;;11:06:27;0.000;;4;0;0;4;0;;;;;;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;;;;;;;;;;            ;Cupra                         ;1;;;0;0;2;0;
0066;66;Sche;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Schemmann;Sebastian;Burghasungen;;IC1119110;DEU;J;;;00.000;Haller;Florian;St. Leonhard i. Passeier;;INT-C458863;ITA;J;;;00.000;Fink;Daniel;St. Leonhard I. Passeier;;IC453487;ITA;J;;;00.000;Elkmann;Peter;Steinfurt;;ITC-C1048832;DEU;J;;;00.000;    ;MSC Emstal e.V. im ADAC;PRO-AM                                                      ;VW GOLF GTI TCR DSG;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:07:29;;11:07:29;0.000;;4;0;0;4;0;;;;;;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;1;1;;0;;;;;;            ;VW                            ;1;;;0;0;2;0;
0067;87;Jung;VT2 Front                                                   ;0000VT2 Front                                                   ;VT2 Fron;;3;3;Jung;Tobias;Bornheim;;IC1122599;DEU;J;;;00.000;Eichhorn;Michael;Mönchengladbach;;ITC-C1117860;DEU;J;;;00.000;Jenichen;Daniel;Linz;;ITC-C1169056;DEU;J;;;00.000;Strycek;Volker;Dehrn;;IC1035407;DEU;J;;;00.000;    ;;PRO-AM                                                      ;Opel Astra OPC;;;;+;;;+00.000;0;00.000;00.000;N;;;;;11:07:45;;11:07:45;0.000;;3;0;2;1;0;332;10:31.005;Willhardt/Bohrer/Epp/Holthaus;Willhardt/Bohrer/Epp/Holthaus;144.786;;3;19;9;10;300;10:17.195;Vazquez/Max Walter von Bär/Held/Trinius;Vazquez/Max Walter von Bär/Held/Trinius;148.026;;00.000;;;;;;;;;;            ;Opel                          ;4;;;0;0;3;0;
0068;706;Muts;SP-X                                                        ;0000SP-X                                                        ;SP-X;;1;1;Mutsch;Thomas;Bitburg;;ITC-C1056072;DEU;J;;;00.000;Fernandez Laser;Felipe;Leipzig;;ITB 1100050;DEU;J;;;00.000;Mailleux;Franck;Rennes;;ICCA 144806;FRA;J;;;00.000;Westbrook;Richard;Bath;;ITA54045;GBR;J;;;00.000;    ;Glickenhaus Racing LLC;PRO                                                         ;SCG 004c;;;;+;;;+00.000;0;00.000;00.000;N;;;;;11:10:38;;11:10:38;0.000;;3;0;2;1;0;116;8:57.950;Kofler/Siljehaug/Hofer/Heinemann;Kofler/Siljehaug/Hofer/Heinemann;169.831;;1;24;18;6;44;8:40.358;Bachler/Picariello/Pilet/Ragginger;Bachler/Picariello/Pilet/Ragginger;175.573;;00.000;1;1;20:40.203;0;;;;;;            ;SCG                           ;1;;;0;0;1;0;
0069;12;Marc;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Marciello;Raffaele;Breganzona;;567;CHE;;;;00.000;Ellis;Philip;Baar;;462;CHE;J;;;00.000;Stolz;Luca;Brachbach;;ITB1101813;DEU;J;;;00.000;;;;;;;;;;00.000;;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;;;;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:11:06;;11:11:06;0.000;;21;0;16;5;0;44;8:40.358;Bachler/Picariello/Pilet/Ragginger;Bachler/Picariello/Pilet/Ragginger;175.573;;1;24;18;6;44;8:40.358;Bachler/Picariello/Pilet/Ragginger;Bachler/Picariello/Pilet/Ragginger;175.573;;00.000;3;1;3:13.575;1;3:11.138;;;;;by HRT      ;Mercedes-AMG                  ;1;;;0;0;1;0;
0070;221;Stei;V 6                                                         ;0000V 6                                                         ;V 6;;3;3;Steinberg;Nils;Welcherath;;ITC-C1201866;DEU;J;;;00.000;Kry;Niklas;Brilon;;ITC-C1132179;DEU;J;;;00.000;Drinkwater;David;Fleet Hampshire;;ITC-C172946;GBR;J;;;00.000;Kandborg;Nicolaj;Aarhus C;;IC34319;DNK;J;;;00.000;    ;GITI TIRE MOTORSPORT BY WS RACING;PRO-AM                                                      ;Porsche Cayman;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:13:35;;11:13:35;0.000;;2;0;0;2;0;;;;;;;3;19;9;10;300;10:17.195;Vazquez/Max Walter von Bär/Held/Trinius;Vazquez/Max Walter von Bär/Held/Trinius;148.026;;00.000;1;1;;0;;;;;;            ;Porsche                       ;1;;;0;0;3;0;
0071;95;Dörr;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;2;2;Dörr;Phil;Butzbach;;ITC-C1162847;DEU;J;;;00.000;Hancke;Nick;Erlangen;;ITC-C1146359;DEU;J;;;00.000;Wiskirchen;Moritz;Euskirchen;;ITC-C1173298;DEU;J;;;00.000;Dontje;Indy;Amsterdam;;ITB28095;DEU;J;;;00.000;;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;;;00.000;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:14:17;;11:14:17;0.000;;3;0;0;3;0;;;;;;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;;;;;;;;;;            ;Aston Martin                  ;1;;;0;0;2;0;
0072;252;Gabl;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;2;2;Gabler;Andreas;Atlanta;;ITC-D4099-U-22C;USA;J;;;00.000;Cramer;Henning;Delbrück;;ITC-C1122266;DEU;J;;;00.000;Jean-Francois;Brunot;Atlanta;;ITC-C D3290-I-22C;USA;J;;;00.000;van Roon;Jan Jaap;Amsterdam;;ITC-C47732;NLD;J;;;00.000;    ;KKrämer Racing;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;;;;+00.000;;;+00.000;0;00.000;00.000;N;;;;;11:32:26;;11:32:26;0.000;;5;0;2;3;0;264;9:39.476;Calamia/Jacoma/Pampanini/Riemer;Calamia/Jacoma/Pampanini/Riemer;157.661;;2;29;14;15;123;9:22.482;Bünnagel/Kaya/Piana/Stursberg;Bünnagel/Kaya/Piana/Stursberg;162.424;;00.000;;;;;;;;;;            ;Porsche                       ;3;;;0;0;2;0;
